"confirmed","country_region","deaths","lat","long","province_state","recovered","timestamp"
2795796,"Italy",95486,"","","null","2315687",1613822400
214378,"Ireland",4135,"","","null","23364",1613822400
664750,"Iraq",13245,"","","null","616507",1613822400
1566081,"Iran",59409,"","","null","1337877",1613822400
1271353,"Indonesia",34316,"","","null","1078840",1613822400
10991651,"India",156302,"","","null","10689715",1613822400
400111,"Hungary",14252,"","","null","304680",1613822400
164495,"Honduras",3992,"","","null","64606",1613822400
12254,"Haiti",247,"","","null","9529",1613822400
8399,"Guyana",189,"","","null","7729",1613822400
3091,"Guinea-Bissau",46,"","","null","2500",1613822400
170931,"Guatemala",6249,"","","null","157794",1613822400
178918,"Greece",6272,"","","null","93764",1613822400
79655,"Ghana",572,"","","null","72516",1613822400
2388421,"Germany",67883,"","","null","2197065",1613822400
268097,"Georgia",3425,"","","null","261066",1613822400
3562707,"France",83693,"","","null","221252",1613822400
15365,"France",92,"","","Mayotte","2964",1613822400
53285,"Finland",726,"","","null","40000",1613822400
151857,"Ethiopia",2271,"","","null","131241",1613822400
16764,"Eswatini",645,"","","null","12984",1613822400
57033,"Estonia",528,"","","null","45080",1613822400
58546,"El Salvador",1792,"","","null","53385",1613822400
177543,"Egypt",10298,"","","null","137294",1613822400
273097,"Ecuador",15513,"","","null","230377",1613822400
234502,"Dominican Republic",3028,"","","null","183720",1613822400
6022,"Djibouti",63,"","","null","5873",1613822400
207081,"Denmark",2333,"","","null","199026",1613822400
1146321,"Czechia",19097,"","","null","1012094",1613822400
33153,"Cyprus",229,"","","null","2057",1613822400
43484,"Cuba",291,"","","null","38190",1613822400
239685,"Croatia",5420,"","","null","231844",1613822400
31914,"Cote d'Ivoire",185,"","","null","30243",1613822400
3490,"Comoros",143,"","","null","3059",1613822400
2222018,"Colombia",58685,"","","null","2115470",1613822400
885,"China",3,"","","Sichuan","869",1613822400
1781,"China",7,"","","Shanghai","1689",1613822400
573,"China",3,"","","Jilin","533",1613822400
10848,"China",197,"","","Hong Kong","10362",1613822400
1610,"China",13,"","","Heilongjiang","1581",1613822400
1317,"China",7,"","","Hebei","1164",1613822400
2184,"China",8,"","","Guangdong","2134",1613822400
1046,"China",9,"","","Beijing","1014",1613822400
795845,"Chile",19974,"","","null","753037",1613822400
3794,"Chad",133,"","","null","3259",1613822400
27438,"Canada",368,"","","Saskatchewan","null",1613822400
281456,"Canada",10292,"","","Quebec","null",1613822400
297011,"Canada",6848,"","","Ontario","null",1613822400
338,"Canada",1,"","","Nunavut","null",1613822400
1608,"Canada",65,"","","Nova Scotia","null",1613822400
901,"Canada",4,"","","Newfoundland and Labrador","null",1613822400
1420,"Canada",24,"","","New Brunswick","null",1613822400
31329,"Canada",882,"","","Manitoba","null",1613822400
130735,"Canada",1818,"","","Alberta","null",1613822400
533,"Cambodia",0,"","","null","473",1613822400
14999,"Cabo Verde",143,"","","null","14498",1613822400
1983,"Burundi",3,"","","null","773",1613822400
141735,"Burma",3196,"","","null","131249",1613822400
11783,"Burkina Faso",139,"","","null","11140",1613822400
236439,"Bulgaria",9839,"","","null","200138",1613822400
10139148,"Brazil",245977,"","","null","9070505",1613822400
241771,"Bolivia",11417,"","","null","184717",1613822400
752379,"Belgium",21887,"","","null","0",1613822400
276990,"Belarus",1903,"","","null","266892",1613822400
2715,"Barbados",31,"","","null","1914",1613822400
543024,"Bangladesh",8342,"","","null","490892",1613822400
117234,"Bahrain",420,"","","null","109085",1613822400
232973,"Azerbaijan",3195,"","","null","227619",1613822400
443536,"Austria",8368,"","","null","419283",1613822400
911,"Australia",9,"","","Western Australia","899",1613822400
610,"Australia",4,"","","South Australia","602",1613822400
5149,"Australia",54,"","","New South Wales","0",1613822400
170234,"Armenia",3159,"","","null","161903",1613822400
2060625,"Argentina",51122,"","","null","1861433",1613822400
598,"Antigua and Barbuda",11,"","","null","217",1613822400
20499,"Angola",498,"","","null","19005",1613822400
10672,"Andorra",107,"","","null","10170",1613822400
111764,"Algeria",2958,"","","null","76940",1613822400
99062,"Albania",1653,"","","null","62533",1613822400
55580,"Afghanistan",2430,"","","null","48820",1613822400
2157,"Yemen",618,"","","null","1432",1613822400
2350,"New Zealand",26,"","","null","2273",1613822400
129325,"Libya",2088,"","","null","114305",1613822400
85831,"Kyrgyzstan",1452,"","","null","82690",1613822400
65450,"Kosovo",1558,"","","null","56976",1613822400
744513,"Israel",5526,"","","null","693503",1613822400
351,"China",3,"","","Tianjin","335",1613822400
703,"China",0,"","","Jiangsu","696",1613822400
1035,"China",4,"","","Hunan","1023",1613822400
1321,"Australia",6,"","","Queensland","1309",1613822400
138494,"Oman",1549,"","","null","130084",1613822400
548,"China",1,"","","Fujian","540",1613822400
5143,"Benin",65,"","","null","4119",1613822400
19598,"Madagascar",292,"","","null","18915",1613822400
8419,"Congo (Brazzaville)",123,"","","null","7019",1613822400
35710,"Zimbabwe",1430,"","","null","31972",1613736000
73203,"Zambia",1002,"","","null","66013",1613736000
171717,"West Bank and Gaza",1961,"","","null","160172",1613736000
2362,"Vietnam",35,"","","null","1627",1613736000
135114,"Venezuela",1308,"","","null","127143",1613736000
79598,"Uzbekistan",622,"","","null","78100",1613736000
51377,"Uruguay",563,"","","null","45398",1613736000
4095269,"United Kingdom",119920,"","","null","0",1613736000
1984,"United Kingdom",13,"","","Turks and Caicos Islands","1690",1613736000
449,"United Kingdom",25,"","","Isle of Man","409",1613736000
4228,"United Kingdom",88,"","","Gibraltar","4088",1613736000
4023,"United Kingdom",85,"","","Channel Islands","3821",1613736000
365017,"United Arab Emirates",1093,"","","null","351715",1613736000
1340054,"Ukraine",26320,"","","null","1180915",1613736000
40168,"Uganda",331,"","","null","14578",1613736000
28006110,"US",495827,"","","null","0",1613736000
2624019,"Turkey",27903,"","","null","2511548",1613736000
226740,"Tunisia",7719,"","","null","187753",1613736000
6182,"Togo",81,"","","null","5236",1613736000
25241,"Thailand",83,"","","null","24129",1613736000
941,"Taiwan*",9,"","","null","888",1613736000
15094,"Syria",994,"","","null","9064",1613736000
547775,"Switzerland",9883,"","","null","317600",1613736000
8854,"Suriname",168,"","","null","8321",1613736000
78937,"Sri Lanka",433,"","","null","72566",1613736000
6277,"South Sudan",83,"","","null","4014",1613736000
1500677,"South Africa",48859,"","","null","1406907",1613736000
183396,"Slovenia",3762,"","","null","168432",1613736000
287752,"Slovakia",6350,"","","null","255300",1613736000
59846,"Singapore",29,"","","null","59697",1613736000
3841,"Sierra Leone",79,"","","null","2597",1613736000
2305,"Seychelles",10,"","","null","1775",1613736000
431680,"Serbia",4306,"","","null","0",1613736000
32378,"Senegal",787,"","","null","26624",1613736000
374366,"Saudi Arabia",6454,"","","null","365363",1613736000
1578,"Sao Tome and Principe",20,"","","null","1220",1613736000
3440,"San Marino",72,"","","null","3070",1613736000
1494,"Saint Vincent and the Grenadines",6,"","","null","758",1613736000
17929,"Rwanda",245,"","","null","16387",1613736000
4092649,"Russia",81048,"","","null","3639011",1613736000
774555,"Romania",19738,"","","null","719693",1613736000
159518,"Qatar",256,"","","null","149320",1613736000
794769,"Portugal",15821,"","","null","691866",1613736000
1623218,"Poland",41823,"","","null","1365216",1613736000
557058,"Philippines",11829,"","","null","512789",1613736000
1261804,"Peru",44489,"","","null","1163153",1613736000
149684,"Paraguay",3026,"","","null","125028",1613736000
335339,"Panama",5711,"","","null","318795",1613736000
569846,"Pakistan",12563,"","","null","533202",1613736000
68107,"Norway",607,"","","null","17998",1613736000
98584,"North Macedonia",3037,"","","null","89022",1613736000
150908,"Nigeria",1813,"","","null","127524",1613736000
4725,"Niger",170,"","","null","4220",1613736000
1047400,"Netherlands",15138,"","","null","0",1613736000
4675,"Netherlands",22,"","","Curacao","4597",1613736000
7599,"Netherlands",71,"","","Aruba","7242",1613736000
273263,"Nepal",2061,"","","null","269619",1613736000
36993,"Namibia",399,"","","null","34887",1613736000
54204,"Mozambique",583,"","","null","34389",1613736000
480504,"Morocco",8540,"","","null","463271",1613736000
71112,"Montenegro",932,"","","null","61781",1613736000
2586,"Mongolia",2,"","","null","1846",1613736000
1844,"Monaco",22,"","","null","1634",1613736000
175183,"Moldova",3739,"","","null","160619",1613736000
2030491,"Mexico",178965,"","","null","1584704",1613736000
17071,"Mauritania",433,"","","null","16361",1613736000
20563,"Malta",301,"","","null","17827",1613736000
8260,"Mali",344,"","","null","6262",1613736000
18467,"Maldives",58,"","","null","15965",1613736000
277811,"Malaysia",1043,"","","null","239971",1613736000
30277,"Malawi",997,"","","null","16251",1613736000
192986,"Lithuania",3145,"","","null","178126",1613736000
2543,"Liechtenstein",54,"","","null","2484",1613736000
351065,"Lebanon",4257,"","","null","260390",1613736000
80040,"Latvia",1533,"","","null","68967",1613736000
182460,"Kuwait",1034,"","","null","170326",1613736000
86574,"Korea, South",1553,"","","null","77083",1613736000
103841,"Kenya",1813,"","","null","85512",1613736000
255584,"Kazakhstan",3148,"","","null","230946",1613736000
357611,"Jordan",4528,"","","null","332892",1613736000
422718,"Japan",7360,"","","null","395336",1613736000
20581,"Jamaica",391,"","","null","12828",1613736000
2780882,"Italy",95235,"","","null","2303199",1613736000
213400,"Ireland",4109,"","","null","23364",1613736000
661477,"Iraq",13232,"","","null","614529",1613736000
1558159,"Iran",59341,"","","null","1331162",1613736000
1263299,"Indonesia",34152,"","","null","1069005",1613736000
10977387,"India",156212,"","","null","10678048",1613736000
397116,"Hungary",14145,"","","null","302689",1613736000
164077,"Honduras",3975,"","","null","64168",1613736000
12206,"Haiti",247,"","","null","9440",1613736000
8357,"Guyana",189,"","","null","7654",1613736000
3064,"Guinea-Bissau",46,"","","null","2492",1613736000
15216,"Guinea",86,"","","null","14648",1613736000
170275,"Guatemala",6220,"","","null","157198",1613736000
177494,"Greece",6249,"","","null","93764",1613736000
79165,"Ghana",568,"","","null","71025",1613736000
2381259,"Germany",67741,"","","null","2191208",1613736000
267701,"Georgia",3406,"","","null","260597",1613736000
4543,"Gambia",143,"","","null","3933",1613736000
3541282,"France",83542,"","","null","221252",1613736000
14492,"France",89,"","","Mayotte","2964",1613736000
52653,"Finland",725,"","","null","40000",1613736000
151016,"Ethiopia",2259,"","","null","130566",1613736000
16742,"Eswatini",644,"","","null","12769",1613736000
56246,"Estonia",518,"","","null","44248",1613736000
58546,"El Salvador",1785,"","","null","53385",1613736000
176943,"Egypt",10250,"","","null","136889",1613736000
271276,"Ecuador",15474,"","","null","230377",1613736000
233598,"Dominican Republic",3024,"","","null","182603",1613736000
6022,"Djibouti",63,"","","null","5871",1613736000
206617,"Denmark",2327,"","","null","198619",1613736000
1134957,"Czechia",18913,"","","null","1003739",1613736000
33046,"Cyprus",229,"","","null","2057",1613736000
42547,"Cuba",287,"","","null","37206",1613736000
239254,"Croatia",5407,"","","null","231534",1613736000
31825,"Cote d'Ivoire",185,"","","null","30056",1613736000
24964,"Congo (Kinshasa)",695,"","","null","15736",1613736000
3473,"Comoros",142,"","","null","3059",1613736000
2217001,"Colombia",58511,"","","null","2110562",1613736000
883,"China",3,"","","Sichuan","869",1613736000
1778,"China",7,"","","Shanghai","1686",1613736000
405,"China",2,"","","Liaoning","401",1613736000
573,"China",3,"","","Jilin","516",1613736000
10833,"China",197,"","","Hong Kong","10329",1613736000
1610,"China",13,"","","Heilongjiang","1576",1613736000
1317,"China",7,"","","Hebei","1162",1613736000
2183,"China",8,"","","Guangdong","2126",1613736000
791939,"Chile",19897,"","","null","748920",1613736000
3776,"Chad",132,"","","null","3246",1613736000
27245,"Canada",365,"","","Saskatchewan","null",1613736000
280687,"Canada",10278,"","","Quebec","null",1613736000
295841,"Canada",6824,"","","Ontario","null",1613736000
332,"Canada",1,"","","Nunavut","null",1613736000
1604,"Canada",65,"","","Nova Scotia","null",1613736000
863,"Canada",4,"","","Newfoundland and Labrador","null",1613736000
1417,"Canada",24,"","","New Brunswick","null",1613736000
31235,"Canada",879,"","","Manitoba","null",1613736000
130355,"Canada",1812,"","","Alberta","null",1613736000
14948,"Cabo Verde",142,"","","null","14470",1613736000
1955,"Burundi",3,"","","null","773",1613736000
141728,"Burma",3194,"","","null","131209",1613736000
11763,"Burkina Faso",139,"","","null","11130",1613736000
235891,"Bulgaria",9821,"","","null","199978",1613736000
10084208,"Brazil",244737,"","","null","8988618",1613736000
240676,"Bolivia",11390,"","","null","183833",1613736000
12227,"Belize",314,"","","null","11741",1613736000
749739,"Belgium",21859,"","","null","0",1613736000
275322,"Belarus",1894,"","","null","264976",1613736000
2677,"Barbados",30,"","","null","1858",1613736000
542674,"Bangladesh",8337,"","","null","490468",1613736000
116482,"Bahrain",418,"","","null","108353",1613736000
232829,"Azerbaijan",3193,"","","null","227472",1613736000
441659,"Austria",8348,"","","null","417654",1613736000
608,"Australia",4,"","","South Australia","602",1613736000
5146,"Australia",54,"","","New South Wales","0",1613736000
170011,"Armenia",3158,"","","null","161790",1613736000
2054681,"Argentina",51000,"","","null","1855645",1613736000
20478,"Angola",498,"","","null","18991",1613736000
10645,"Andorra",107,"","","null","10146",1613736000
111600,"Algeria",2954,"","","null","76797",1613736000
97909,"Albania",1636,"","","null","61605",1613736000
55575,"Afghanistan",2430,"","","null","48803",1613736000
7666,"Trinidad and Tobago",138,"","","null","7374",1613736000
103,"Timor-Leste",0,"","","null","81",1613736000
5632,"Somalia",179,"","","null","3757",1613736000
2620,"Saint Lucia",25,"","","null","2363",1613736000
10455,"Lesotho",285,"","","null","3260",1613736000
5747,"Equatorial Guinea",88,"","","null","5471",1613736000
1046,"China",9,"","","Beijing","1012",1613736000
484,"Cambodia",0,"","","null","470",1613736000
910,"Australia",9,"","","Western Australia","897",1613736000
548,"Antigua and Barbuda",10,"","","null","214",1613736000
955,"Papua New Guinea",10,"","","null","846",1613736000
16456,"France",80,"","","French Guiana","9995",1613736000
658,"Denmark",1,"","","Faroe Islands","654",1613736000
35543,"Zimbabwe",1420,"","","null","31821",1613649600
72467,"Zambia",991,"","","null","65051",1613649600
2154,"Yemen",618,"","","null","1432",1613649600
171154,"West Bank and Gaza",1956,"","","null","159369",1613649600
2347,"Vietnam",35,"","","null","1605",1613649600
134781,"Venezuela",1303,"","","null","126792",1613649600
79548,"Uzbekistan",622,"","","null","78059",1613649600
50752,"Uruguay",558,"","","null","44976",1613649600
4083242,"United Kingdom",119387,"","","null","0",1613649600
1928,"United Kingdom",13,"","","Turks and Caicos Islands","1628",1613649600
444,"United Kingdom",25,"","","Isle of Man","408",1613649600
